Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Ecuador;TCCC;Value USD;Hypermarket;MAT Dec-24;9967865;-0.02428223094915516
Ecuador;TCCC;Value USD;Hypermarket;MAT Dec-25;9725823;-0.02428223094915516
Ecuador;TCCC;Value USD;Supermarket;MAT Dec-23;35222440;0.17256039485928798
Ecuador;TCCC;Value USD;Supermarket;MAT Dec-24;34795180;0.17256039485928798
Ecuador;TCCC;Value USD;Supermarket;MAT Dec-25;40799450;0.17256039485928798
Ecuador;TCCC;Value USD;Convenience;MAT Dec-23;1454356;0.03517227430890135
Ecuador;TCCC;Value USD;Convenience;MAT Dec-24;1888732;0.03517227430890135
Ecuador;TCCC;Value USD;Convenience;MAT Dec-25;1955163;0.03517227430890135
Ecuador;TCCC;Value USD;Discounters;MAT Dec-23;3290184;0.47912635941007364
Ecuador;TCCC;Value USD;Discounters;MAT Dec-24;3548782;0.47912635941007364
Ecuador;TCCC;Value USD;Discounters;MAT Dec-25;5249097;0.47912635941007364
Ecuador;TCCC;Value USD;Wholesalers;MAT Dec-23;8776173;0.18154889574885047
Ecuador;TCCC;Value USD;Wholesalers;MAT Dec-24;9051881;0.18154889574885047
Ecuador;TCCC;Value USD;Wholesalers;MAT Dec-25;10695240;0.18154889574885047
Ecuador;TCCC;Value USD;Traditional Trade;MAT Dec-23;146871700;-0.15371893717001628
Ecuador;TCCC;Value USD;Traditional Trade;MAT Dec-24;139495500;-0.15371893717001628
Ecuador;TCCC;Value USD;Traditional Trade;MAT Dec-25;118052400;-0.15371893717001628
Ecuador;TCCC;Value USD;Minimarkets;MAT Dec-23;5033976;0.03643630021134214
Ecuador;TCCC;Value USD;Minimarkets;MAT Dec-24;5687460;0.03643630021134214
Ecuador;TCCC;Value USD;Minimarkets;MAT Dec-25;5894690;0.03643630021134214
Ecuador;TCCC;Value USD;Traditional Stores;MAT Dec-23;140289600;-0.17662101056315982
Ecuador;TCCC;Value USD;Traditional Stores;MAT Dec-24;130964600;-0.17662101056315982
Ecuador;TCCC;Value USD;Traditional Stores;MAT Dec-25;107833500;-0.17662101056315982
Ecuador;TCCC;Value USD;Pharma;MAT Dec-23;436390;0.19014985502211412
Ecuador;TCCC;Value USD;Pharma;MAT Dec-24;598712;0.19014985502211412
Ecuador;TCCC;Value USD;Pharma;MAT Dec-25;712557;0.19014985502211412
Ecuador;TCCC;Value USD;Ecomm;MAT Dec-23;4952;-0.3174203373945642
Ecuador;TCCC;Value USD;Ecomm;MAT Dec-24;34144;-0.3174203373945642
Ecuador;TCCC;Value USD;Ecomm;MAT Dec-25;23306;-0.3174203373945642
Ecuador;TCCC;Value USD;Door to Door;MAT Dec-23;1299227;0.31745903133672293
Ecuador;TCCC;Value USD;Door to Door;MAT Dec-24;1086074;0.31745903133672293
Ecuador;TCCC;Value USD;Door to Door;MAT Dec-25;1430858;0.31745903133672293
Ecuador;TCCC;Value USD;Specialized Stores;MAT Dec-23;1018958;-0.11818395881196186
Ecuador;TCCC;Value USD;Specialized Stores;MAT Dec-24;1571330;-0.11818395881196186
Ecuador;TCCC;Value USD;Specialized Stores;MAT Dec-25;1385624;-0.11818395881196186
Ecuador;NARTD;Average Ticket USD;Total Market;MAT Dec-23;1.78;0.12935323383084585
Ecuador;NARTD;Average Ticket USD;Total Market;MAT Dec-24;2.01;0.12935323383084585
Ecuador;NARTD;Average Ticket USD;Total Market;MAT Dec-25;2.27;0.12935323383084585
Ecuador;NARTD;Average Ticket USD;Modern Trade;MAT Dec-23;2.45;-0.13907284768211914
Ecuador;NARTD;Average Ticket USD;Modern Trade;MAT Dec-24;3.02;-0.13907284768211914
Ecuador;NARTD;Average Ticket USD;Modern Trade;MAT Dec-25;2.6;-0.13907284768211914
Ecuador;NARTD;Average Ticket USD;Hypermarket;MAT Dec-23;3.15;-0.11676646706586813
Ecuador;NARTD;Average Ticket USD;Hypermarket;MAT Dec-24;3.34;-0.11676646706586813
Ecuador;NARTD;Average Ticket USD;Hypermarket;MAT Dec-25;2.95;-0.11676646706586813
Ecuador;NARTD;Average Ticket USD;Supermarket;MAT Dec-23;2.68;0.014184397163120588
Ecuador;NARTD;Average Ticket USD;Supermarket;MAT Dec-24;2.82;0.014184397163120588
Ecuador;NARTD;Average Ticket USD;Supermarket;MAT Dec-25;2.86;0.014184397163120588
Ecuador;NARTD;Average Ticket USD;Convenience;MAT Dec-23;1.73;0.10204081632653073
Ecuador;NARTD;Average Ticket USD;Convenience;MAT Dec-24;1.96;0.10204081632653073
Ecuador;NARTD;Average Ticket USD;Convenience;MAT Dec-25;2.16;0.10204081632653073
Ecuador;NARTD;Average Ticket USD;Discounters;MAT Dec-23;1.55;0.011560693641618602
Ecuador;NARTD;Average Ticket USD;Discounters;MAT Dec-24;1.73;0.011560693641618602
Ecuador;NARTD;Average Ticket USD;Discounters;MAT Dec-25;1.75;0.011560693641618602
Ecuador;NARTD;Average Ticket USD;Wholesalers;MAT Dec-23;2.83;-0.35019455252918286
Ecuador;NARTD;Average Ticket USD;Wholesalers;MAT Dec-24;5.14;-0.35019455252918286
Ecuador;NARTD;Average Ticket USD;Wholesalers;MAT Dec-25;3.34;-0.35019455252918286
Ecuador;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-23;1.37;0.06593406593406592
Ecuador;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-24;1.82;0.06593406593406592
Ecuador;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-25;1.94;0.06593406593406592
Ecuador;NARTD;Average Ticket USD;Minimarkets;MAT Dec-23;2.08;-0.22426470588235303
Ecuador;NARTD;Average Ticket USD;Minimarkets;MAT Dec-24;2.72;-0.22426470588235303
Ecuador;NARTD;Average Ticket USD;Minimarkets;MAT Dec-25;2.11;-0.22426470588235303
Ecuador;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-23;1.34;0.07303370786516838
Ecuador;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-24;1.78;0.07303370786516838
Ecuador;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-25;1.91;0.07303370786516838
Ecuador;NARTD;Average Ticket USD;Pharma;MAT Dec-23;1.16;-0.15068493150684925
Ecuador;NARTD;Average Ticket USD;Pharma;MAT Dec-24;2.19;-0.15068493150684925
Ecuador;NARTD;Average Ticket USD;Pharma;MAT Dec-25;1.86;-0.15068493150684925
Ecuador;NARTD;Average Ticket USD;Ecomm;MAT Dec-23;3.65;0.14540816326530615
Ecuador;NARTD;Average Ticket USD;Ecomm;MAT Dec-24;3.92;0.14540816326530615
Ecuador;NARTD;Average Ticket USD;Ecomm;MAT Dec-25;4.49;0.14540816326530615
Ecuador;NARTD;Average Ticket USD;Door to Door;MAT Dec-23;2.68;0.5478260869565217
Ecuador;NARTD;Average Ticket USD;Door to Door;MAT Dec-24;3.45;0.5478260869565217
Ecuador;NARTD;Average Ticket USD;Door to Door;MAT Dec-25;5.34;0.5478260869565217
Ecuador;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-23;2.62;0.306878306878307
Ecuador;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-24;1.89;0.306878306878307
Ecuador;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-25;2.47;0.306878306878307
Ecuador;TCCC;Average Ticket USD;Total Market;MAT Dec-23;1.47;0.08571428571428563
Ecuador;TCCC;Average Ticket USD;Total Market;MAT Dec-24;1.75;0.08571428571428563
Ecuador;TCCC;Average Ticket USD;Total Market;MAT Dec-25;1.9;0.08571428571428563
Ecuador;TCCC;Average Ticket USD;Modern Trade;MAT Dec-23;2.42;-0.02429149797570851
Ecuador;TCCC;Average Ticket USD;Modern Trade;MAT Dec-24;2.47;-0.02429149797570851
Ecuador;TCCC;Average Ticket USD;Modern Trade;MAT Dec-25;2.41;-0.02429149797570851
Ecuador;TCCC;Average Ticket USD;Hypermarket;MAT Dec-23;2.59;-0.004032258064516014
Ecuador;TCCC;Average Ticket USD;Hypermarket;MAT Dec-24;2.48;-0.004032258064516014
Ecuador;TCCC;Average Ticket USD;Hypermarket;MAT Dec-25;2.47;-0.004032258064516014
Ecuador;TCCC;Average Ticket USD;Supermarket;MAT Dec-23;2.37;-0.015936254980079556
Ecuador;TCCC;Average Ticket USD;Supermarket;MAT Dec-24;2.51;-0.015936254980079556
Ecuador;TCCC;Average Ticket USD;Supermarket;MAT Dec-25;2.47;-0.015936254980079556
Ecuador;TCCC;Average Ticket USD;Convenience;MAT Dec-23;1.31;-0.0055248618784530246
Ecuador;TCCC;Average Ticket USD;Convenience;MAT Dec-24;1.81;-0.0055248618784530246
Ecuador;TCCC;Average Ticket USD;Convenience;MAT Dec-25;1.8;-0.0055248618784530246
Ecuador;TCCC;Average Ticket USD;Discounters;MAT Dec-23;2.07;0
Ecuador;TCCC;Average Ticket USD;Discounters;MAT Dec-24;1.6;0
Ecuador;TCCC;Average Ticket USD;Discounters;MAT Dec-25;1.6;0
Ecuador;TCCC;Average Ticket USD;Wholesalers;MAT Dec-23;2.89;0.040000000000000036
Ecuador;TCCC;Average Ticket USD;Wholesalers;MAT Dec-24;3;0.040000000000000036
Ecuador;TCCC;Average Ticket USD;Wholesalers;MAT Dec-25;3.12;0.040000000000000036
Ecuador;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-23;1.37;0.11585365853658547
Ecuador;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-24;1.64;0.11585365853658547
Ecuador;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-25;1.83;0.11585365853658547
Ecuador;TCCC;Average Ticket USD;Minimarkets;MAT Dec-23;2.88;-0.25468164794007486
Ecuador;TCCC;Average Ticket USD;Minimarkets;MAT Dec-24;2.67;-0.25468164794007486
Ecuador;TCCC;Average Ticket USD;Minimarkets;MAT Dec-25;1.99;-0.25468164794007486
Ecuador;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-23;1.36;0.12345679012345667
Ecuador;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-24;1.62;0.12345679012345667
Ecuador;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-25;1.82;0.12345679012345667
Ecuador;TCCC;Average Ticket USD;Pharma;MAT Dec-23;1.11;0.3740458015267176
Ecuador;TCCC;Average Ticket USD;Pharma;MAT Dec-24;1.31;0.3740458015267176
Ecuador;TCCC;Average Ticket USD;Pharma;MAT Dec-25;1.8;0.3740458015267176
Ecuador;TCCC;Average Ticket USD;Ecomm;MAT Dec-23;2.95;-0.15804597701149425
Ecuador;TCCC;Average Ticket USD;Ecomm;MAT Dec-24;3.48;-0.15804597701149425
Ecuador;TCCC;Average Ticket USD;Ecomm;MAT Dec-25;2.93;-0.15804597701149425
Ecuador;TCCC;Average Ticket USD;Door to Door;MAT Dec-23;2.85;-0.2515723270440252
Ecuador;TCCC;Average Ticket USD;Door to Door;MAT Dec-24;3.18;-0.2515723270440252
Ecuador;TCCC;Average Ticket USD;Door to Door;MAT Dec-25;2.38;-0.2515723270440252
Ecuador;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-23;1.81;-0.1887550200803213
Ecuador;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-24;2.49;-0.1887550200803213
Ecuador;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-25;2.02;-0.1887550200803213
Ecuador;NARTD;Incidence;Total Market;MAT Dec-23;29;-2
Ecuador;NARTD;Incidence;Total Market;MAT Dec-24;26;-2
Ecuador;NARTD;Incidence;Total Market;MAT Dec-25;24;-2
Ecuador;NARTD;Incidence;Modern Trade;MAT Dec-23;23;1
Ecuador;NARTD;Incidence;Modern Trade;MAT Dec-24;17;1
Ecuador;NARTD;Incidence;Modern Trade;MAT Dec-25;18;1
Ecuador;NARTD;Incidence;Hypermarket;MAT Dec-23;29;-1
Ecuador;NARTD;Incidence;Hypermarket;MAT Dec-24;23;-1
Ecuador;NARTD;Incidence;Hypermarket;MAT Dec-25;22;-1
Ecuador;NARTD;Incidence;Supermarket;MAT Dec-23;21;-1
Ecuador;NARTD;Incidence;Supermarket;MAT Dec-24;19;-1
Ecuador;NARTD;Incidence;Supermarket;MAT Dec-25;18;-1
Ecuador;NARTD;Incidence;Convenience;MAT Dec-23;47;-5
Ecuador;NARTD;Incidence;Convenience;MAT Dec-24;32;-5
Ecuador;NARTD;Incidence;Convenience;MAT Dec-25;27;-5
Ecuador;NARTD;Incidence;Discounters;MAT Dec-23;21;0
Ecuador;NARTD;Incidence;Discounters;MAT Dec-24;14;0
Ecuador;NARTD;Incidence;Discounters;MAT Dec-25;14;0
Ecuador;NARTD;Incidence;Wholesalers;MAT Dec-23;19;5
Ecuador;NARTD;Incidence;Wholesalers;MAT Dec-24;12;5
Ecuador;NARTD;Incidence;Wholesalers;MAT Dec-25;17;5
Ecuador;NARTD;Incidence;Traditional Trade;MAT Dec-23;37;-2
Ecuador;NARTD;Incidence;Traditional Trade;MAT Dec-24;35;-2
Ecuador;NARTD;Incidence;Traditional Trade;MAT Dec-25;33;-2
Ecuador;NARTD;Incidence;Minimarkets;MAT Dec-23;22;1
Ecuador;NARTD;Incidence;Minimarkets;MAT Dec-24;21;1
Ecuador;NARTD;Incidence;Minimarkets;MAT Dec-25;22;1
Ecuador;NARTD;Incidence;Traditional Stores;MAT Dec-23;43;-1
Ecuador;NARTD;Incidence;Traditional Stores;MAT Dec-24;41;-1
Ecuador;NARTD;Incidence;Traditional Stores;MAT Dec-25;40;-1
Ecuador;NARTD;Incidence;Pharma;MAT Dec-23;3;0
Ecuador;NARTD;Incidence;Pharma;MAT Dec-24;3;0
Ecuador;NARTD;Incidence;Pharma;MAT Dec-25;3;0
Ecuador;NARTD;Incidence;Ecomm;MAT Dec-23;3;3
Ecuador;NARTD;Incidence;Ecomm;MAT Dec-24;2;3
Ecuador;NARTD;Incidence;Ecomm;MAT Dec-25;5;3
Ecuador;NARTD;Incidence;Door to Door;MAT Dec-23;58;5
Ecuador;NARTD;Incidence;Door to Door;MAT Dec-24;53;5
Ecuador;NARTD;Incidence;Door to Door;MAT Dec-25;58;5
Ecuador;NARTD;Incidence;Specialized Stores;MAT Dec-23;1;-1
Ecuador;NARTD;Incidence;Specialized Stores;MAT Dec-24;3;-1
Ecuador;NARTD;Incidence;Specialized Stores;MAT Dec-25;2;-1
Ecuador;TCCC;Incidence;Total Market;MAT Dec-23;12;-2
Ecuador;TCCC;Incidence;Total Market;MAT Dec-24;10;-2
Ecuador;TCCC;Incidence;Total Market;MAT Dec-25;8;-2
Ecuador;TCCC;Incidence;Modern Trade;MAT Dec-23;8;0
Ecuador;TCCC;Incidence;Modern Trade;MAT Dec-24;6;0
Ecuador;TCCC;Incidence;Modern Trade;MAT Dec-25;6;0
Ecuador;TCCC;Incidence;Hypermarket;MAT Dec-23;13;0
Ecuador;TCCC;Incidence;Hypermarket;MAT Dec-24;11;0
Ecuador;TCCC;Incidence;Hypermarket;MAT Dec-25;11;0
Ecuador;TCCC;Incidence;Supermarket;MAT Dec-23;9;0
Ecuador;TCCC;Incidence;Supermarket;MAT Dec-24;7;0
Ecuador;TCCC;Incidence;Supermarket;MAT Dec-25;7;0
Ecuador;TCCC;Incidence;Convenience;MAT Dec-23;21;-3
Ecuador;TCCC;Incidence;Convenience;MAT Dec-24;13;-3
Ecuador;TCCC;Incidence;Convenience;MAT Dec-25;10;-3
Ecuador;TCCC;Incidence;Discounters;MAT Dec-23;3;0
Ecuador;TCCC;Incidence;Discounters;MAT Dec-24;3;0
Ecuador;TCCC;Incidence;Discounters;MAT Dec-25;3;0
Ecuador;TCCC;Incidence;Wholesalers;MAT Dec-23;6;1
Ecuador;TCCC;Incidence;Wholesalers;MAT Dec-24;5;1
Ecuador;TCCC;Incidence;Wholesalers;MAT Dec-25;6;1
Ecuador;TCCC;Incidence;Traditional Trade;MAT Dec-23;19;-4
Ecuador;TCCC;Incidence;Traditional Trade;MAT Dec-24;20;-4
Ecuador;TCCC;Incidence;Traditional Trade;MAT Dec-25;16;-4
Ecuador;TCCC;Incidence;Minimarkets;MAT Dec-23;6;1
Ecuador;TCCC;Incidence;Minimarkets;MAT Dec-24;9;1
Ecuador;TCCC;Incidence;Minimarkets;MAT Dec-25;10;1
Ecuador;TCCC;Incidence;Traditional Stores;MAT Dec-23;23;-5
Ecuador;TCCC;Incidence;Traditional Stores;MAT Dec-24;24;-5
Ecuador;TCCC;Incidence;Traditional Stores;MAT Dec-25;19;-5
Ecuador;TCCC;Incidence;Pharma;MAT Dec-23;1;0
Ecuador;TCCC;Incidence;Pharma;MAT Dec-24;1;0
Ecuador;TCCC;Incidence;Pharma;MAT Dec-25;1;0
Ecuador;TCCC;Incidence;Ecomm;MAT Dec-23;1;1
Ecuador;TCCC;Incidence;Ecomm;MAT Dec-24;1;1
Ecuador;TCCC;Incidence;Ecomm;MAT Dec-25;2;1
Ecuador;TCCC;Incidence;Door to Door;MAT Dec-23;0;1
Ecuador;TCCC;Incidence;Door to Door;MAT Dec-24;0;1
Ecuador;TCCC;Incidence;Door to Door;MAT Dec-25;1;1
Ecuador;TCCC;Incidence;Specialized Stores;MAT Dec-23;1;0
Ecuador;TCCC;Incidence;Specialized Stores;MAT Dec-24;1;0
Ecuador;TCCC;Incidence;Specialized Stores;MAT Dec-25;1;0
Peru;FMCG;Penetration;Total Market;MAT Dec-23;100;0
Peru;FMCG;Penetration;Total Market;MAT Dec-24;100;0
Peru;FMCG;Penetration;Total Market;MAT Dec-25;100;0
Peru;FMCG;Penetration;Modern Trade;MAT Dec-23;84.6;2.1999999999999886
Peru;FMCG;Penetration;Modern Trade;MAT Dec-24;89.9;2.1999999999999886
Peru;FMCG;Penetration;Modern Trade;MAT Dec-25;92.1;2.1999999999999886
Peru;FMCG;Penetration;Hypermarket;MAT Dec-23;70.6;2.8000000000000114
Peru;FMCG;Penetration;Hypermarket;MAT Dec-24;77.1;2.8000000000000114
Peru;FMCG;Penetration;Hypermarket;MAT Dec-25;79.9;2.8000000000000114
Peru;FMCG;Penetration;Supermarket;MAT Dec-23;56;-5.900000000000006
Peru;FMCG;Penetration;Supermarket;MAT Dec-24;61.2;-5.900000000000006
Peru;FMCG;Penetration;Supermarket;MAT Dec-25;55.3;-5.900000000000006
Peru;FMCG;Penetration;Convenience;MAT Dec-23;21.7;5.100000000000001
Peru;FMCG;Penetration;Convenience;MAT Dec-24;27.1;5.100000000000001
Peru;FMCG;Penetration;Convenience;MAT Dec-25;32.2;5.100000000000001
Peru;FMCG;Penetration;Discounters;MAT Dec-23;60.6;9.5
Peru;FMCG;Penetration;Discounters;MAT Dec-24;73.1;9.5
Peru;FMCG;Penetration;Discounters;MAT Dec-25;82.6;9.5
Peru;FMCG;Penetration;Wholesalers;MAT Dec-23;58.6;-2.6000000000000014
Peru;FMCG;Penetration;Wholesalers;MAT Dec-24;62.5;-2.6000000000000014
Peru;FMCG;Penetration;Wholesalers;MAT Dec-25;59.9;-2.6000000000000014
Peru;FMCG;Penetration;Traditional Trade;MAT Dec-23;100;0
Peru;FMCG;Penetration;Traditional Trade;MAT Dec-24;100;0
Peru;FMCG;Penetration;Traditional Trade;MAT Dec-25;100;0
Peru;FMCG;Penetration;Minimarkets;MAT Dec-23;44.1;0.5
Peru;FMCG;Penetration;Minimarkets;MAT Dec-24;51.8;0.5
Peru;FMCG;Penetration;Minimarkets;MAT Dec-25;52.3;0.5
Peru;FMCG;Penetration;Traditional Stores;MAT Dec-23;99.8;0
Peru;FMCG;Penetration;Traditional Stores;MAT Dec-24;100;0
Peru;FMCG;Penetration;Traditional Stores;MAT Dec-25;100;0
Peru;FMCG;Penetration;Pharma;MAT Dec-23;89.5;-0.09999999999999432
Peru;FMCG;Penetration;Pharma;MAT Dec-24;93.1;-0.09999999999999432
Peru;FMCG;Penetration;Pharma;MAT Dec-25;93;-0.09999999999999432
Peru;FMCG;Penetration;Ecomm;MAT Dec-23;30.2;6.700000000000003
Peru;FMCG;Penetration;Ecomm;MAT Dec-24;32.8;6.700000000000003
Peru;FMCG;Penetration;Ecomm;MAT Dec-25;39.5;6.700000000000003
Peru;FMCG;Penetration;Door to Door;MAT Dec-23;82;-3.6000000000000085
Peru;FMCG;Penetration;Door to Door;MAT Dec-24;81.7;-3.6000000000000085
Peru;FMCG;Penetration;Door to Door;MAT Dec-25;78.1;-3.6000000000000085
Peru;FMCG;Penetration;Specialized Stores;MAT Dec-23;24;2.1000000000000014
Peru;FMCG;Penetration;Specialized Stores;MAT Dec-24;25.9;2.1000000000000014
Peru;FMCG;Penetration;Specialized Stores;MAT Dec-25;28;2.1000000000000014
Peru;NARTD;Penetration;Total Market;MAT Dec-23;99.9;-0.09999999999999432
Peru;NARTD;Penetration;Total Market;MAT Dec-24;100;-0.09999999999999432
Peru;NARTD;Penetration;Total Market;MAT Dec-25;99.9;-0.09999999999999432
Peru;NARTD;Penetration;Modern Trade;MAT Dec-23;56.6;5
Peru;NARTD;Penetration;Modern Trade;MAT Dec-24;63;5
Peru;NARTD;Penetration;Modern Trade;MAT Dec-25;68;5
Peru;NARTD;Penetration;Hypermarket;MAT Dec-23;38.2;4.300000000000004
Peru;NARTD;Penetration;Hypermarket;MAT Dec-24;43.4;4.300000000000004
Peru;NARTD;Penetration;Hypermarket;MAT Dec-25;47.7;4.300000000000004
Peru;NARTD;Penetration;Supermarket;MAT Dec-23;25.5;-5.299999999999997
Peru;NARTD;Penetration;Supermarket;MAT Dec-24;25.4;-5.299999999999997
Peru;NARTD;Penetration;Supermarket;MAT Dec-25;20.1;-5.299999999999997
Peru;NARTD;Penetration;Convenience;MAT Dec-23;13.4;3.3999999999999986
Peru;NARTD;Penetration;Convenience;MAT Dec-24;16.5;3.3999999999999986
Peru;NARTD;Penetration;Convenience;MAT Dec-25;19.9;3.3999999999999986
Peru;NARTD;Penetration;Discounters;MAT Dec-23;28.7;11.300000000000004
Peru;NARTD;Penetration;Discounters;MAT Dec-24;36.9;11.300000000000004
Peru;NARTD;Penetration;Discounters;MAT Dec-25;48.2;11.300000000000004
Peru;NARTD;Penetration;Wholesalers;MAT Dec-23;18.7;-1.8000000000000007
Peru;NARTD;Penetration;Wholesalers;MAT Dec-24;18.6;-1.8000000000000007
Peru;NARTD;Penetration;Wholesalers;MAT Dec-25;16.8;-1.8000000000000007
Peru;NARTD;Penetration;Traditional Trade;MAT Dec-23;99.4;-0.20000000000000284
Peru;NARTD;Penetration;Traditional Trade;MAT Dec-24;99.8;-0.20000000000000284
Peru;NARTD;Penetration;Traditional Trade;MAT Dec-25;99.6;-0.20000000000000284
Peru;NARTD;Penetration;Minimarkets;MAT Dec-23;19.8;-0.7999999999999972
Peru;NARTD;Penetration;Minimarkets;MAT Dec-24;23.9;-0.7999999999999972
Peru;NARTD;Penetration;Minimarkets;MAT Dec-25;23.1;-0.7999999999999972
Peru;NARTD;Penetration;Traditional Stores;MAT Dec-23;98.1;0
Peru;NARTD;Penetration;Traditional Stores;MAT Dec-24;98.9;0
Peru;NARTD;Penetration;Traditional Stores;MAT Dec-25;98.9;0
Peru;NARTD;Penetration;Pharma;MAT Dec-23;10.2;3.1999999999999993
Peru;NARTD;Penetration;Pharma;MAT Dec-24;13.7;3.1999999999999993
Peru;NARTD;Penetration;Pharma;MAT Dec-25;16.9;3.1999999999999993
Peru;NARTD;Penetration;Ecomm;MAT Dec-23;8.2;0
Peru;NARTD;Penetration;Ecomm;MAT Dec-24;8.9;0
Peru;NARTD;Penetration;Ecomm;MAT Dec-25;8.9;0
Peru;NARTD;Penetration;Door to Door;MAT Dec-23;12.9;0
Peru;NARTD;Penetration;Door to Door;MAT Dec-24;10.8;0
Peru;NARTD;Penetration;Door to Door;MAT Dec-25;10.8;0
Peru;NARTD;Penetration;Specialized Stores;MAT Dec-23;2.7;0.7999999999999998
Peru;NARTD;Penetration;Specialized Stores;MAT Dec-24;3.1;0.7999999999999998
Peru;NARTD;Penetration;Specialized Stores;MAT Dec-25;3.9;0.7999999999999998
Peru;TCCC;Penetration;Total Market;MAT Dec-23;98.6;0.7000000000000028
Peru;TCCC;Penetration;Total Market;MAT Dec-24;98.6;0.7000000000000028
Peru;TCCC;Penetration;Total Market;MAT Dec-25;99.3;0.7000000000000028
Peru;TCCC;Penetration;Modern Trade;MAT Dec-23;45.3;5.199999999999996
Peru;TCCC;Penetration;Modern Trade;MAT Dec-24;51.7;5.199999999999996
Peru;TCCC;Penetration;Modern Trade;MAT Dec-25;56.9;5.199999999999996
Peru;TCCC;Penetration;Hypermarket;MAT Dec-23;29.1;4.899999999999999
Peru;TCCC;Penetration;Hypermarket;MAT Dec-24;33.1;4.899999999999999
Peru;TCCC;Penetration;Hypermarket;MAT Dec-25;38;4.899999999999999
Peru;TCCC;Penetration;Supermarket;MAT Dec-23;18.4;-4.899999999999999
Peru;TCCC;Penetration;Supermarket;MAT Dec-24;17.9;-4.899999999999999
Peru;TCCC;Penetration;Supermarket;MAT Dec-25;13;-4.899999999999999
Peru;TCCC;Penetration;Convenience;MAT Dec-23;9.4;1.0999999999999996
Peru;TCCC;Penetration;Convenience;MAT Dec-24;12.9;1.0999999999999996
Peru;TCCC;Penetration;Convenience;MAT Dec-25;14;1.0999999999999996
Peru;TCCC;Penetration;Discounters;MAT Dec-23;18.1;9.600000000000001
Peru;TCCC;Penetration;Discounters;MAT Dec-24;25.5;9.600000000000001
Peru;TCCC;Penetration;Discounters;MAT Dec-25;35.1;9.600000000000001
Peru;TCCC;Penetration;Wholesalers;MAT Dec-23;10.1;-1.0999999999999996
Peru;TCCC;Penetration;Wholesalers;MAT Dec-24;10.2;-1.0999999999999996
Peru;TCCC;Penetration;Wholesalers;MAT Dec-25;9.1;-1.0999999999999996
Peru;TCCC;Penetration;Traditional Trade;MAT Dec-23;97.1;1
Peru;TCCC;Penetration;Traditional Trade;MAT Dec-24;97.7;1
Peru;TCCC;Penetration;Traditional Trade;MAT Dec-25;98.7;1
Peru;TCCC;Penetration;Minimarkets;MAT Dec-23;13;-0.09999999999999964
Peru;TCCC;Penetration;Minimarkets;MAT Dec-24;14.9;-0.09999999999999964
Peru;TCCC;Penetration;Minimarkets;MAT Dec-25;14.8;-0.09999999999999964
Peru;TCCC;Penetration;Traditional Stores;MAT Dec-23;95.5;1.2000000000000028
Peru;TCCC;Penetration;Traditional Stores;MAT Dec-24;96.2;1.2000000000000028
Peru;TCCC;Penetration;Traditional Stores;MAT Dec-25;97.4;1.2000000000000028
Peru;TCCC;Penetration;Pharma;MAT Dec-23;1.3;1.2000000000000002
Peru;TCCC;Penetration;Pharma;MAT Dec-24;2.3;1.2000000000000002
Peru;TCCC;Penetration;Pharma;MAT Dec-25;3.5;1.2000000000000002
Peru;TCCC;Penetration;Ecomm;MAT Dec-23;4.6;0.40000000000000036
Peru;TCCC;Penetration;Ecomm;MAT Dec-24;4.6;0.40000000000000036
Peru;TCCC;Penetration;Ecomm;MAT Dec-25;5;0.40000000000000036
Peru;TCCC;Penetration;Door to Door;MAT Dec-23;1.2;-0.09999999999999998
Peru;TCCC;Penetration;Door to Door;MAT Dec-24;1;-0.09999999999999998
Peru;TCCC;Penetration;Door to Door;MAT Dec-25;0.9;-0.09999999999999998
Peru;TCCC;Penetration;Specialized Stores;MAT Dec-23;1.5;0.5
Peru;TCCC;Penetration;Specialized Stores;MAT Dec-24;1.6;0.5
Peru;TCCC;Penetration;Specialized Stores;MAT Dec-25;2.1;0.5
Peru;FMCG;Frequency;Total Market;MAT Dec-23;337.3;-0.09428129829984544
Peru;FMCG;Frequency;Total Market;MAT Dec-24;323.5;-0.09428129829984544
Peru;FMCG;Frequency;Total Market;MAT Dec-25;293;-0.09428129829984544
Peru;FMCG;Frequency;Modern Trade;MAT Dec-23;31.7;0.08571428571428585
